DATAFLOW,LAST UPDATE,freq,ind_type,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Belgium,2021,20.04,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Belgium,2023,19.51,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Bulgaria,2021,19.28,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Bulgaria,2023,19.40,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Switzerland,2021,12.46,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Switzerland,2023,13.31,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Cyprus,2021,22.68,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Cyprus,2023,25.77,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Czechia,2021,19.54,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Czechia,2023,15.09,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Germany,2021,23.21,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Germany,2023,22.59,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Denmark,2021,20.40,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Denmark,2023,19.85,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,18.87,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023,18.95,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Estonia,2021,21.03,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Estonia,2023,18.67,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Greece,2021,13.56,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Greece,2023,17.62,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Spain,2021,16.44,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Spain,2023,15.97,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,European Union - 27 countries (from 2020),2021,19.26,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,European Union - 27 countries (from 2020),2023,19.37,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Finland,2021,13.01,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Finland,2023,11.54,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,France,2021,17.55,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,France,2023,18.03,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Croatia,2021,14.24,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Croatia,2023,19.10,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Hungary,2021,23.14,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Hungary,2023,20.34,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Ireland,2021,14.32,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Ireland,2023,11.36,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Iceland,2021,12.17,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Italy,2021,20.02,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Italy,2023,20.98,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Lithuania,2021,21.40,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Lithuania,2023,18.53,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Luxembourg,2021,20.68,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Luxembourg,2023,20.26,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Latvia,2021,22.68,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Latvia,2023,24.07,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Montenegro,2021,30.94,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Montenegro,2023,28.80,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,North Macedonia,2021,21.16,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Malta,2021,17.67,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Malta,2023,18.11,,
